transaction_id,agent_id,area,timestamp,type,amount,status,opening_balance,current_balance,event_flags,case_status,is_ground_truth_anomaly,anomaly_type
NA-TXN-200084,AGENT-002,"Motijheel, Dhaka",2024-07-30T10:15:16Z,cash_out,8000,SUCCESS,220000,228000,,NONE,false,
NA-TXN-200085,AGENT-003,"Dhanmondi, Dhaka",2024-07-30T21:00:08Z,cash_out,20000,SUCCESS,134000,154000,,NONE,false,
NA-TXN-200086,AGENT-003,"Dhanmondi, Dhaka",2024-07-30T10:15:54Z,cash_in,2000,SUCCESS,154000,152000,,NONE,false,
NA-TXN-200087,AGENT-004,"Mirpur, Dhaka",2024-07-30T09:00:33Z,cash_out,2000,SUCCESS,122500,124500,,NONE,false,
NA-TXN-200088,AGENT-006,"Sadar, Mymensingh",2024-07-30T16:30:39Z,cash_in,5000,SUCCESS,52500,47500,,NONE,false,
NA-TXN-200089,AGENT-007,"Sadar, Tangail",2024-07-30T11:30:28Z,cash_out,20000,SUCCESS,62500,82500,,NONE,false,
NA-TXN-200090,AGENT-001,"Gulshan, Dhaka",2024-07-31T09:30:51Z,cash_out,500,SUCCESS,95000,95500,,NONE,false,
NA-TXN-200091,AGENT-003,"Dhanmondi, Dhaka",2024-07-31T09:30:31Z,cash_out,1000,SUCCESS,152000,153000,,NONE,false,
NA-TXN-200092,AGENT-003,"Dhanmondi, Dhaka",2024-07-31T21:45:38Z,cash_out,2000,SUCCESS,153000,155000,,NONE,false,
NA-TXN-200093,AGENT-004,"Mirpur, Dhaka",2024-07-31T19:45:07Z,cash_in,10000,SUCCESS,124500,114500,,NONE,false,
NA-TXN-200094,AGENT-006,"Sadar, Mymensingh",2024-07-31T16:45:11Z,cash_in,25000,SUCCESS,47500,22500,,NONE,false,
NA-TXN-200095,AGENT-006,"Sadar, Mymensingh",2024-07-31T20:45:38Z,cash_in,1000,SUCCESS,22500,21500,,NONE,false,
NA-TXN-200096,AGENT-008,"Chowrasta, Gazipur",2024-07-31T15:45:11Z,cash_out,1000,SUCCESS,116500,117500,,NONE,false,
NA-TXN-200097,AGENT-001,"Gulshan, Dhaka",2024-08-01T19:30:40Z,cash_in,1500,SUCCESS,95500,94000,,NONE,false,
NA-TXN-200098,AGENT-001,"Gulshan, Dhaka",2024-08-01T04:30:36Z,cash_out,20000,SUCCESS,94000,114000,,NONE,false,
NA-TXN-200099,AGENT-001,"Gulshan, Dhaka",2024-08-01T10:45:49Z,cash_in,3000,SUCCESS,114000,111000,,NONE,false,
NA-TXN-200100,AGENT-001,"Gulshan, Dhaka",2024-08-01T10:15:15Z,cash_out,1500,SUCCESS,111000,112500,,NONE,false,
NA-TXN-200101,AGENT-001,"Gulshan, Dhaka",2024-08-01T12:15:48Z,cash_out,1500,SUCCESS,112500,114000,,NONE,false,
NA-TXN-200102,AGENT-001,"Gulshan, Dhaka",2024-08-01T09:45:06Z,cash_out,25000,SUCCESS,114000,139000,,NONE,false,
NA-TXN-200103,AGENT-002,"Motijheel, Dhaka",2024-08-01T20:15:34Z,cash_out,1500,SUCCESS,228000,229500,,NONE,false,
NA-TXN-200104,AGENT-002,"Motijheel, Dhaka",2024-08-01T19:00:34Z,cash_in,5000,SUCCESS,229500,224500,,NONE,false,
NA-TXN-200105,AGENT-002,"Motijheel, Dhaka",2024-08-01T16:00:08Z,cash_in,25000,SUCCESS,224500,199500,,NONE,false,
NA-TXN-200106,AGENT-003,"Dhanmondi, Dhaka",2024-08-01T18:45:33Z,cash_in,15000,SUCCESS,155000,140000,,NONE,false,
NA-TXN-200107,AGENT-003,"Dhanmondi, Dhaka",2024-08-01T08:30:06Z,cash_in,1500,SUCCESS,140000,138500,,NONE,false,
NA-TXN-200108,AGENT-003,"Dhanmondi, Dhaka",2024-08-01T20:15:12Z,cash_in,10000,SUCCESS,138500,128500,,NONE,false,
NA-TXN-200109,AGENT-004,"Mirpur, Dhaka",2024-08-01T01:15:35Z,cash_out,8000,SUCCESS,114500,122500,,NONE,false,
NA-TXN-200110,AGENT-004,"Mirpur, Dhaka",2024-08-01T11:15:11Z,cash_out,5000,SUCCESS,122500,127500,,NONE,false,
NA-TXN-200111,AGENT-004,"Mirpur, Dhaka",2024-08-01T18:00:05Z,cash_in,3000,SUCCESS,127500,124500,,NONE,false,
NA-TXN-200112,AGENT-005,"Sreepur, Gazipur",2024-08-01T11:15:46Z,cash_out,5000,SUCCESS,113500,118500,,NONE,false,
NA-TXN-200113,AGENT-005,"Sreepur, Gazipur",2024-08-01T14:30:15Z,cash_out,2000,SUCCESS,118500,120500,,NONE,false,
NA-TXN-200114,AGENT-006,"Sadar, Mymensingh",2024-08-01T12:00:40Z,cash_in,8000,SUCCESS,21500,13500,,NONE,false,
NA-TXN-200115,AGENT-007,"Sadar, Tangail",2024-08-01T01:00:05Z,cash_out,15000,SUCCESS,82500,97500,,NONE,false,
NA-TXN-200116,AGENT-008,"Chowrasta, Gazipur",2024-08-01T20:30:03Z,cash_out,500,SUCCESS,117500,118000,,NONE,false,
NA-TXN-200117,AGENT-008,"Chowrasta, Gazipur",2024-08-01T11:00:47Z,cash_out,8000,SUCCESS,118000,126000,,NONE,false,
NA-TXN-200118,AGENT-008,"Chowrasta, Gazipur",2024-08-01T15:30:04Z,cash_out,5000,SUCCESS,126000,131000,,NONE,false,
NA-TXN-200119,AGENT-008,"Chowrasta, Gazipur",2024-08-01T21:00:14Z,cash_in,25000,SUCCESS,131000,106000,,NONE,false,
NA-TXN-200120,AGENT-001,"Gulshan, Dhaka",2024-08-02T13:30:43Z,cash_out,5000,SUCCESS,139000,144000,,NONE,false,
NA-TXN-200121,AGENT-002,"Motijheel, Dhaka",2024-08-02T21:15:14Z,cash_out,500,SUCCESS,199500,200000,,NONE,false,
NA-TXN-200122,AGENT-002,"Motijheel, Dhaka",2024-08-02T11:45:51Z,cash_out,15000,SUCCESS,200000,215000,,NONE,false,
NA-TXN-200123,AGENT-003,"Dhanmondi, Dhaka",2024-08-02T15:45:45Z,cash_out,25000,SUCCESS,128500,153500,,NONE,false,
NA-TXN-200124,AGENT-004,"Mirpur, Dhaka",2024-08-02T21:15:30Z,cash_out,2000,SUCCESS,124500,126500,,NONE,false,
NA-TXN-200125,AGENT-004,"Mirpur, Dhaka",2024-08-02T09:00:13Z,cash_in,5000,SUCCESS,126500,121500,,NONE,false,
NA-TXN-200126,AGENT-006,"Sadar, Mymensingh",2024-08-02T13:15:20Z,cash_out,25000,SUCCESS,103580,128580,,NONE,false,
NA-TXN-200127,AGENT-007,"Sadar, Tangail",2024-08-02T12:15:58Z,cash_out,15000,SUCCESS,97500,112500,,NONE,false,
NA-TXN-200128,AGENT-008,"Chowrasta, Gazipur",2024-08-02T12:00:43Z,cash_in,3000,SUCCESS,106000,103000,,NONE,false,
NA-TXN-200129,AGENT-008,"Chowrasta, Gazipur",2024-08-02T20:00:54Z,cash_out,1000,SUCCESS,103000,104000,,NONE,false,
NA-TXN-200130,AGENT-002,"Motijheel, Dhaka",2024-08-03T10:15:36Z,cash_out,1000,SUCCESS,215000,216000,,NONE,false,
NA-TXN-200131,AGENT-002,"Motijheel, Dhaka",2024-08-03T18:00:27Z,cash_out,8000,SUCCESS,216000,224000,,NONE,false,
NA-TXN-200132,AGENT-003,"Dhanmondi, Dhaka",2024-08-03T11:30:58Z,cash_out,2000,SUCCESS,153500,155500,,NONE,false,
NA-TXN-200133,AGENT-003,"Dhanmondi, Dhaka",2024-08-03T09:15:49Z,cash_in,25000,SUCCESS,155500,130500,,NONE,false,
NA-TXN-200134,AGENT-003,"Dhanmondi, Dhaka",2024-08-03T20:00:24Z,cash_in,500,SUCCESS,130500,130000,,NONE,false,
NA-TXN-200135,AGENT-004,"Mirpur, Dhaka",2024-08-03T21:30:16Z,cash_out,1000,SUCCESS,121500,122500,,NONE,false,
NA-TXN-200136,AGENT-004,"Mirpur, Dhaka",2024-08-03T05:30:38Z,cash_out,20000,SUCCESS,122500,142500,,NONE,false,
NA-TXN-200137,AGENT-005,"Sreepur, Gazipur",2024-08-03T21:30:17Z,cash_out,1500,SUCCESS,120500,122000,,NONE,false,
NA-TXN-200138,AGENT-006,"Sadar, Mymensingh",2024-08-03T08:00:06Z,cash_out,1000,SUCCESS,128580,129580,,NONE,false,
NA-TXN-200139,AGENT-008,"Chowrasta, Gazipur",2024-08-03T10:15:14Z,cash_in,15000,SUCCESS,104000,89000,,NONE,false,
NA-TXN-200140,AGENT-008,"Chowrasta, Gazipur",2024-08-03T21:15:53Z,cash_in,10000,SUCCESS,89000,79000,,NONE,false,
NA-TXN-200141,AGENT-001,"Gulshan, Dhaka",2024-08-04T22:00:07Z,cash_out,500,SUCCESS,144000,144500,,NONE,false,
NA-TXN-200142,AGENT-001,"Gulshan, Dhaka",2024-08-04T13:00:29Z,cash_out,2000,SUCCESS,144500,146500,,NONE,false,
NA-TXN-200143,AGENT-002,"Motijheel, Dhaka",2024-08-04T08:00:30Z,cash_in,10000,SUCCESS,224000,214000,,NONE,false,
NA-TXN-200144,AGENT-003,"Dhanmondi, Dhaka",2024-08-04T12:00:07Z,cash_out,20000,SUCCESS,130000,150000,,NONE,false,
NA-TXN-200145,AGENT-003,"Dhanmondi, Dhaka",2024-08-04T12:30:13Z,cash_in,1500,SUCCESS,150000,148500,,NONE,false,
NA-TXN-200146,AGENT-003,"Dhanmondi, Dhaka",2024-08-04T09:15:45Z,cash_in,20000,SUCCESS,148500,128500,,NONE,false,
NA-TXN-200147,AGENT-006,"Sadar, Mymensingh",2024-08-04T12:45:16Z,cash_out,500,SUCCESS,129580,130080,,NONE,false,
NA-TXN-200148,AGENT-007,"Sadar, Tangail",2024-08-04T12:45:04Z,cash_out,20000,SUCCESS,112500,132500,,NONE,false,
NA-TXN-200149,AGENT-008,"Chowrasta, Gazipur",2024-08-04T10:45:48Z,cash_out,500,SUCCESS,79000,79500,,NONE,false,
NA-TXN-200150,AGENT-003,"Dhanmondi, Dhaka",2024-08-05T19:30:21Z,cash_out,500,SUCCESS,128500,129000,,NONE,false,
NA-TXN-200151,AGENT-003,"Dhanmondi, Dhaka",2024-08-05T08:45:38Z,cash_out,5000,SUCCESS,129000,134000,,NONE,false,
NA-TXN-200152,AGENT-004,"Mirpur, Dhaka",2024-08-05T13:15:02Z,cash_out,5000,SUCCESS,142500,147500,,NONE,false,
NA-TXN-200153,AGENT-005,"Sreepur, Gazipur",2024-08-05T08:15:57Z,cash_in,1000,SUCCESS,122000,121000,,NONE,false,
NA-TXN-200154,AGENT-006,"Sadar, Mymensingh",2024-08-05T15:00:27Z,cash_out,3000,SUCCESS,130080,133080,,NONE,false,
NA-TXN-200155,AGENT-007,"Sadar, Tangail",2024-08-05T10:30:23Z,cash_in,10000,SUCCESS,132500,122500,,NONE,false,
NA-TXN-200156,AGENT-008,"Chowrasta, Gazipur",2024-08-05T21:15:23Z,cash_in,3000,SUCCESS,79500,76500,,NONE,false,
NA-TXN-200157,AGENT-001,"Gulshan, Dhaka",2024-08-06T21:00:22Z,cash_out,8000,SUCCESS,146500,154500,,NONE,false,
NA-TXN-200158,AGENT-002,"Motijheel, Dhaka",2024-08-06T10:45:14Z,cash_in,10000,SUCCESS,214000,204000,,NONE,false,
NA-TXN-200159,AGENT-002,"Motijheel, Dhaka",2024-08-06T17:15:02Z,cash_in,15000,SUCCESS,204000,189000,,NONE,false,
NA-TXN-200160,AGENT-004,"Mirpur, Dhaka",2024-08-06T11:15:28Z,cash_out,20000,SUCCESS,147500,167500,,NONE,false,
NA-TXN-200161,AGENT-006,"Sadar, Mymensingh",2024-08-06T09:15:16Z,cash_in,20000,SUCCESS,133080,113080,,NONE,false,
NA-TXN-200162,AGENT-008,"Chowrasta, Gazipur",2024-08-06T20:15:40Z,cash_in,1000,SUCCESS,76500,75500,,NONE,false,
NA-TXN-200163,AGENT-001,"Gulshan, Dhaka",2024-08-07T13:30:12Z,cash_in,1500,SUCCESS,154500,153000,,NONE,false,
NA-TXN-200164,AGENT-001,"Gulshan, Dhaka",2024-08-07T09:15:49Z,cash_in,15000,SUCCESS,153000,138000,,NONE,false,
NA-TXN-200165,AGENT-001,"Gulshan, Dhaka",2024-08-07T16:15:33Z,cash_out,500,SUCCESS,138000,138500,,NONE,false,
NA-TXN-200166,AGENT-002,"Motijheel, Dhaka",2024-08-07T17:15:03Z,cash_in,20000,SUCCESS,189000,169000,,NONE,false,
NA-TXN-200167,AGENT-002,"Motijheel, Dhaka",2024-08-07T18:30:07Z,cash_in,15000,SUCCESS,169000,154000,,NONE,false,
NA-TXN-200168,AGENT-003,"Dhanmondi, Dhaka",2024-08-07T11:30:32Z,cash_in,25000,SUCCESS,134000,109000,,NONE,false,
NA-TXN-200169,AGENT-003,"Dhanmondi, Dhaka",2024-08-07T11:15:32Z,cash_out,20000,SUCCESS,109000,129000,,NONE,false,
NA-TXN-200170,AGENT-003,"Dhanmondi, Dhaka",2024-08-07T21:30:07Z,cash_out,20000,SUCCESS,129000,149000,,NONE,false,
NA-TXN-200171,AGENT-005,"Sreepur, Gazipur",2024-08-07T16:30:31Z,cash_out,1500,SUCCESS,121000,122500,,NONE,false,
NA-TXN-200172,AGENT-005,"Sreepur, Gazipur",2024-08-07T13:45:20Z,cash_in,10000,SUCCESS,122500,112500,,NONE,false,
NA-TXN-200173,AGENT-006,"Sadar, Mymensingh",2024-08-07T12:45:43Z,cash_out,5000,SUCCESS,113080,118080,,NONE,false,
NA-TXN-200174,AGENT-008,"Chowrasta, Gazipur",2024-08-07T20:00:29Z,cash_in,1500,SUCCESS,75500,74000,,NONE,false,
NA-TXN-200175,AGENT-001,"Gulshan, Dhaka",2024-08-08T16:45:41Z,cash_out,10000,SUCCESS,138500,148500,,NONE,false,
NA-TXN-200176,AGENT-001,"Gulshan, Dhaka",2024-08-08T21:00:40Z,cash_in,5000,SUCCESS,148500,143500,,NONE,false,
NA-TXN-200177,AGENT-001,"Gulshan, Dhaka",2024-08-08T17:00:25Z,cash_out,1500,SUCCESS,143500,145000,,NONE,false,
NA-TXN-200178,AGENT-002,"Motijheel, Dhaka",2024-08-08T13:45:42Z,cash_in,15000,SUCCESS,154000,139000,,NONE,false,
NA-TXN-200179,AGENT-003,"Dhanmondi, Dhaka",2024-08-08T16:15:57Z,cash_out,500,SUCCESS,149000,149500,,NONE,false,
NA-TXN-200180,AGENT-003,"Dhanmondi, Dhaka",2024-08-08T14:45:41Z,cash_out,20000,SUCCESS,149500,169500,,NONE,false,
NA-TXN-200181,AGENT-003,"Dhanmondi, Dhaka",2024-08-08T08:30:14Z,cash_in,10000,SUCCESS,169500,159500,,NONE,false,
NA-TXN-200182,AGENT-003,"Dhanmondi, Dhaka",2024-08-08T13:45:39Z,cash_out,1500,SUCCESS,159500,161000,,NONE,false,
NA-TXN-200183,AGENT-003,"Dhanmondi, Dhaka",2024-08-08T20:15:50Z,cash_out,20000,SUCCESS,161000,181000,,NONE,false,
NA-TXN-200184,AGENT-004,"Mirpur, Dhaka",2024-08-08T08:15:53Z,cash_in,15000,SUCCESS,167500,152500,,NONE,false,
NA-TXN-200185,AGENT-005,"Sreepur, Gazipur",2024-08-08T18:45:56Z,cash_out,8000,SUCCESS,112500,120500,,NONE,false,
NA-TXN-200186,AGENT-007,"Sadar, Tangail",2024-08-08T19:30:32Z,cash_out,10000,SUCCESS,122500,132500,,NONE,false,
