transaction_id,agent_id,area,timestamp,type,amount,status,opening_balance,current_balance,event_flags,case_status,is_ground_truth_anomaly,anomaly_type
BK-TXN-100036,AGENT-003,"Dhanmondi, Dhaka",2024-07-19T11:00:10Z,cash_in,8000,SUCCESS,178500,170500,,NONE,false,
BK-TXN-100037,AGENT-003,"Dhanmondi, Dhaka",2024-07-19T10:15:18Z,cash_out,5000,SUCCESS,170500,175500,,NONE,false,
BK-TXN-100038,AGENT-004,"Mirpur, Dhaka",2024-07-19T13:00:51Z,cash_in,20000,SUCCESS,228000,208000,,NONE,false,
BK-TXN-100039,AGENT-004,"Mirpur, Dhaka",2024-07-19T13:15:51Z,cash_out,25000,SUCCESS,208000,233000,,NONE,false,
BK-TXN-100040,AGENT-004,"Mirpur, Dhaka",2024-07-19T15:45:10Z,cash_out,2000,SUCCESS,233000,235000,,NONE,false,
BK-TXN-100041,AGENT-004,"Mirpur, Dhaka",2024-07-19T12:45:22Z,cash_in,5000,SUCCESS,235000,230000,,NONE,false,
BK-TXN-100042,AGENT-005,"Sreepur, Gazipur",2024-07-19T21:15:34Z,cash_out,3000,SUCCESS,99000,102000,,NONE,false,
BK-TXN-100043,AGENT-006,"Sadar, Mymensingh",2024-07-19T13:30:57Z,cash_out,2000,SUCCESS,78500,80500,,NONE,false,
BK-TXN-100044,AGENT-006,"Sadar, Mymensingh",2024-07-19T14:45:03Z,cash_out,3000,SUCCESS,80500,83500,,NONE,false,
BK-TXN-100045,AGENT-006,"Sadar, Mymensingh",2024-07-19T21:15:04Z,cash_in,500,SUCCESS,83500,83000,,NONE,false,
BK-TXN-100046,AGENT-006,"Sadar, Mymensingh",2024-07-19T16:00:03Z,cash_out,1500,SUCCESS,83000,84500,,NONE,false,
BK-TXN-100047,AGENT-007,"Sadar, Tangail",2024-07-19T09:30:50Z,cash_in,1500,SUCCESS,86500,85000,,NONE,false,
BK-TXN-100048,AGENT-007,"Sadar, Tangail",2024-07-19T19:30:14Z,cash_out,20000,SUCCESS,85000,105000,,NONE,false,
BK-TXN-100049,AGENT-007,"Sadar, Tangail",2024-07-19T13:00:24Z,cash_out,500,SUCCESS,105000,105500,,NONE,false,
BK-TXN-100050,AGENT-008,"Chowrasta, Gazipur",2024-07-19T14:45:07Z,cash_in,20000,SUCCESS,155000,135000,,NONE,false,
BK-TXN-100051,AGENT-008,"Chowrasta, Gazipur",2024-07-19T14:15:33Z,cash_out,15000,SUCCESS,135000,150000,,NONE,false,
BK-TXN-100052,AGENT-008,"Chowrasta, Gazipur",2024-07-19T18:00:09Z,cash_out,1500,SUCCESS,150000,151500,,NONE,false,
BK-TXN-100053,AGENT-001,"Gulshan, Dhaka",2024-07-20T20:15:27Z,cash_out,10000,SUCCESS,148000,158000,,NONE,false,
BK-TXN-100054,AGENT-001,"Gulshan, Dhaka",2024-07-20T16:45:33Z,cash_in,15000,SUCCESS,158000,143000,,NONE,false,
BK-TXN-100055,AGENT-001,"Gulshan, Dhaka",2024-07-20T12:15:43Z,cash_out,1500,SUCCESS,143000,144500,,NONE,false,
BK-TXN-100056,AGENT-001,"Gulshan, Dhaka",2024-07-20T11:45:16Z,cash_out,2000,SUCCESS,144500,146500,,NONE,false,
BK-TXN-100057,AGENT-001,"Gulshan, Dhaka",2024-07-20T17:45:35Z,cash_out,20000,SUCCESS,146500,166500,,NONE,false,
BK-TXN-100058,AGENT-002,"Motijheel, Dhaka",2024-07-20T19:30:18Z,cash_out,10000,SUCCESS,310500,320500,,NONE,false,
BK-TXN-100059,AGENT-003,"Dhanmondi, Dhaka",2024-07-20T14:30:54Z,cash_out,2000,SUCCESS,175500,177500,,NONE,false,
BK-TXN-100060,AGENT-004,"Mirpur, Dhaka",2024-07-20T11:00:22Z,cash_in,8000,SUCCESS,230000,222000,,NONE,false,
BK-TXN-100061,AGENT-005,"Sreepur, Gazipur",2024-07-20T20:15:39Z,cash_out,3000,SUCCESS,102000,105000,,NONE,false,
BK-TXN-100062,AGENT-006,"Sadar, Mymensingh",2024-07-20T21:45:07Z,cash_in,1000,SUCCESS,84500,83500,,NONE,false,
BK-TXN-100063,AGENT-008,"Chowrasta, Gazipur",2024-07-20T11:00:41Z,cash_in,2000,SUCCESS,151500,149500,,NONE,false,
BK-TXN-100064,AGENT-001,"Gulshan, Dhaka",2024-07-21T12:45:39Z,cash_in,10000,SUCCESS,166500,156500,,NONE,false,
BK-TXN-100065,AGENT-002,"Motijheel, Dhaka",2024-07-21T17:00:17Z,cash_in,500,SUCCESS,320500,320000,,NONE,false,
BK-TXN-100066,AGENT-002,"Motijheel, Dhaka",2024-07-21T16:30:25Z,cash_out,10000,SUCCESS,320000,330000,,NONE,false,
BK-TXN-100067,AGENT-003,"Dhanmondi, Dhaka",2024-07-21T12:15:22Z,cash_out,3000,SUCCESS,177500,180500,,NONE,false,
BK-TXN-100068,AGENT-004,"Mirpur, Dhaka",2024-07-21T21:15:53Z,cash_out,15000,SUCCESS,222000,237000,,NONE,false,
BK-TXN-100069,AGENT-004,"Mirpur, Dhaka",2024-07-21T12:45:22Z,cash_out,1000,SUCCESS,237000,238000,,NONE,false,
BK-TXN-100070,AGENT-005,"Sreepur, Gazipur",2024-07-21T17:15:26Z,cash_in,1000,SUCCESS,105000,104000,,NONE,false,
BK-TXN-100071,AGENT-005,"Sreepur, Gazipur",2024-07-21T15:30:05Z,cash_out,20000,SUCCESS,104000,124000,,NONE,false,
BK-TXN-100072,AGENT-006,"Sadar, Mymensingh",2024-07-21T13:45:34Z,cash_out,10000,SUCCESS,83500,93500,,NONE,false,
BK-TXN-100073,AGENT-007,"Sadar, Tangail",2024-07-21T18:00:45Z,cash_out,8000,SUCCESS,105500,113500,,NONE,false,
BK-TXN-100074,AGENT-008,"Chowrasta, Gazipur",2024-07-21T17:15:01Z,cash_out,8000,SUCCESS,149500,157500,,NONE,false,
BK-TXN-100075,AGENT-001,"Gulshan, Dhaka",2024-07-22T18:00:51Z,cash_out,1500,SUCCESS,156500,158000,,NONE,false,
BK-TXN-100076,AGENT-001,"Gulshan, Dhaka",2024-07-22T17:15:43Z,cash_out,10000,SUCCESS,158000,168000,,NONE,false,
BK-TXN-100077,AGENT-001,"Gulshan, Dhaka",2024-07-22T10:15:17Z,cash_out,1500,SUCCESS,168000,169500,,NONE,false,
BK-TXN-100078,AGENT-002,"Motijheel, Dhaka",2024-07-22T18:15:03Z,cash_out,20000,SUCCESS,330000,350000,,NONE,false,
BK-TXN-100079,AGENT-002,"Motijheel, Dhaka",2024-07-22T18:00:13Z,cash_out,1500,SUCCESS,350000,351500,,NONE,false,
BK-TXN-100080,AGENT-002,"Motijheel, Dhaka",2024-07-22T15:45:54Z,cash_out,25000,SUCCESS,351500,376500,,NONE,false,
BK-TXN-100081,AGENT-003,"Dhanmondi, Dhaka",2024-07-22T11:45:33Z,cash_out,1000,SUCCESS,180500,181500,,NONE,false,
BK-TXN-100082,AGENT-004,"Mirpur, Dhaka",2024-07-22T14:15:33Z,cash_out,15000,SUCCESS,238000,253000,,NONE,false,
BK-TXN-100083,AGENT-004,"Mirpur, Dhaka",2024-07-22T11:15:56Z,cash_out,1000,SUCCESS,253000,254000,,NONE,false,
BK-TXN-100084,AGENT-004,"Mirpur, Dhaka",2024-07-22T19:30:12Z,cash_out,20000,SUCCESS,254000,274000,,NONE,false,
BK-TXN-100085,AGENT-005,"Sreepur, Gazipur",2024-07-22T16:45:17Z,cash_out,25000,SUCCESS,124000,149000,,NONE,false,
BK-TXN-100086,AGENT-006,"Sadar, Mymensingh",2024-07-22T09:45:45Z,cash_in,10000,SUCCESS,93500,83500,,NONE,false,
BK-TXN-100087,AGENT-006,"Sadar, Mymensingh",2024-07-22T15:00:48Z,cash_in,1000,SUCCESS,83500,82500,,NONE,false,
BK-TXN-100088,AGENT-007,"Sadar, Tangail",2024-07-22T16:30:56Z,cash_in,25000,SUCCESS,113500,88500,,NONE,false,
BK-TXN-100089,AGENT-008,"Chowrasta, Gazipur",2024-07-22T10:45:38Z,cash_out,500,SUCCESS,157500,158000,,NONE,false,
BK-TXN-100090,AGENT-001,"Gulshan, Dhaka",2024-07-23T17:30:47Z,cash_out,20000,SUCCESS,169500,189500,,NONE,false,
BK-TXN-100091,AGENT-002,"Motijheel, Dhaka",2024-07-23T13:30:00Z,cash_in,10000,SUCCESS,376500,366500,,NONE,false,
BK-TXN-100092,AGENT-002,"Motijheel, Dhaka",2024-07-23T23:45:15Z,cash_in,5000,SUCCESS,366500,361500,,NONE,false,
BK-TXN-100093,AGENT-003,"Dhanmondi, Dhaka",2024-07-23T10:15:49Z,cash_in,1000,SUCCESS,181500,180500,,NONE,false,
BK-TXN-100094,AGENT-003,"Dhanmondi, Dhaka",2024-07-23T13:00:43Z,cash_out,500,SUCCESS,180500,181000,,NONE,false,
BK-TXN-100095,AGENT-003,"Dhanmondi, Dhaka",2024-07-23T15:45:35Z,cash_in,2000,SUCCESS,181000,179000,,NONE,false,
BK-TXN-100096,AGENT-003,"Dhanmondi, Dhaka",2024-07-23T19:30:40Z,cash_in,5000,SUCCESS,179000,174000,,NONE,false,
BK-TXN-100097,AGENT-004,"Mirpur, Dhaka",2024-07-23T10:45:27Z,cash_in,3000,SUCCESS,274000,271000,,NONE,false,
BK-TXN-100098,AGENT-004,"Mirpur, Dhaka",2024-07-23T04:45:29Z,cash_out,20000,SUCCESS,271000,291000,,NONE,false,
BK-TXN-100099,AGENT-005,"Sreepur, Gazipur",2024-07-23T21:30:36Z,cash_out,2000,SUCCESS,149000,151000,,NONE,false,
BK-TXN-100100,AGENT-006,"Sadar, Mymensingh",2024-07-23T08:30:00Z,cash_in,3000,SUCCESS,82500,79500,,NONE,false,
BK-TXN-100101,AGENT-007,"Sadar, Tangail",2024-07-23T19:45:33Z,cash_out,5000,SUCCESS,88500,93500,,NONE,false,
BK-TXN-100102,AGENT-008,"Chowrasta, Gazipur",2024-07-23T08:00:26Z,cash_in,5000,SUCCESS,158000,153000,,NONE,false,
BK-TXN-100103,AGENT-008,"Chowrasta, Gazipur",2024-07-23T08:00:33Z,cash_out,25000,SUCCESS,153000,178000,,NONE,false,
BK-TXN-100104,AGENT-001,"Gulshan, Dhaka",2024-07-24T08:15:32Z,cash_in,15000,SUCCESS,189500,174500,,NONE,false,
BK-TXN-100105,AGENT-001,"Gulshan, Dhaka",2024-07-24T19:30:13Z,cash_out,10000,SUCCESS,174500,184500,,NONE,false,
BK-TXN-100106,AGENT-001,"Gulshan, Dhaka",2024-07-24T08:30:39Z,cash_out,25000,SUCCESS,184500,209500,,NONE,false,
BK-TXN-100107,AGENT-002,"Motijheel, Dhaka",2024-07-24T20:15:19Z,cash_in,20000,SUCCESS,361500,341500,,NONE,false,
BK-TXN-100108,AGENT-002,"Motijheel, Dhaka",2024-07-24T10:15:45Z,cash_out,3000,SUCCESS,341500,344500,,NONE,false,
BK-TXN-100109,AGENT-003,"Dhanmondi, Dhaka",2024-07-24T15:15:10Z,cash_in,5000,SUCCESS,174000,169000,,NONE,false,
BK-TXN-100110,AGENT-003,"Dhanmondi, Dhaka",2024-07-24T15:15:56Z,cash_in,500,SUCCESS,169000,168500,,NONE,false,
BK-TXN-100111,AGENT-003,"Dhanmondi, Dhaka",2024-07-24T23:00:22Z,cash_out,2000,SUCCESS,168500,170500,,NONE,false,
BK-TXN-100112,AGENT-003,"Dhanmondi, Dhaka",2024-07-24T09:30:03Z,cash_out,10000,SUCCESS,170500,180500,,NONE,false,
BK-TXN-100113,AGENT-003,"Dhanmondi, Dhaka",2024-07-24T14:45:26Z,cash_out,15000,SUCCESS,180500,195500,,NONE,false,
BK-TXN-100114,AGENT-004,"Mirpur, Dhaka",2024-07-24T19:45:53Z,cash_in,3000,SUCCESS,291000,288000,,NONE,false,
BK-TXN-100115,AGENT-005,"Sreepur, Gazipur",2024-07-24T09:30:09Z,cash_out,5000,SUCCESS,151000,156000,,NONE,false,
BK-TXN-100116,AGENT-007,"Sadar, Tangail",2024-07-24T14:00:21Z,cash_in,8000,SUCCESS,93500,85500,,NONE,false,
BK-TXN-100117,AGENT-007,"Sadar, Tangail",2024-07-24T11:45:43Z,cash_out,25000,SUCCESS,85500,110500,,NONE,false,
BK-TXN-100118,AGENT-007,"Sadar, Tangail",2024-07-24T16:30:02Z,cash_out,500,SUCCESS,110500,111000,,NONE,false,
BK-TXN-100119,AGENT-001,"Gulshan, Dhaka",2024-07-25T10:30:22Z,cash_in,5000,SUCCESS,209500,204500,,NONE,false,
BK-TXN-100120,AGENT-002,"Motijheel, Dhaka",2024-07-25T17:15:11Z,cash_in,20000,SUCCESS,344500,324500,,NONE,false,
BK-TXN-100121,AGENT-002,"Motijheel, Dhaka",2024-07-25T08:00:18Z,cash_in,25000,SUCCESS,324500,299500,,NONE,false,
BK-TXN-100122,AGENT-004,"Mirpur, Dhaka",2024-07-25T12:15:09Z,cash_in,10000,SUCCESS,288000,278000,,NONE,false,
BK-TXN-100123,AGENT-004,"Mirpur, Dhaka",2024-07-25T12:00:45Z,cash_out,25000,SUCCESS,278000,303000,,NONE,false,
BK-TXN-100124,AGENT-005,"Sreepur, Gazipur",2024-07-25T16:45:38Z,cash_out,1000,SUCCESS,156000,157000,,NONE,false,
BK-TXN-100125,AGENT-005,"Sreepur, Gazipur",2024-07-25T18:45:46Z,cash_in,20000,SUCCESS,157000,137000,,NONE,false,
BK-TXN-100126,AGENT-006,"Sadar, Mymensingh",2024-07-25T10:30:47Z,cash_out,1500,SUCCESS,79500,81000,,NONE,false,
BK-TXN-100127,AGENT-007,"Sadar, Tangail",2024-07-25T16:15:00Z,cash_out,25000,SUCCESS,111000,136000,,NONE,false,
BK-TXN-100128,AGENT-007,"Sadar, Tangail",2024-07-25T08:00:06Z,cash_in,15000,SUCCESS,136000,121000,,NONE,false,
BK-TXN-100129,AGENT-007,"Sadar, Tangail",2024-07-25T16:15:07Z,cash_out,1000,SUCCESS,121000,122000,,NONE,false,
BK-TXN-100130,AGENT-008,"Chowrasta, Gazipur",2024-07-25T13:30:49Z,cash_in,15000,SUCCESS,178000,163000,,NONE,false,
BK-TXN-100131,AGENT-001,"Gulshan, Dhaka",2024-07-26T13:15:27Z,cash_out,500,SUCCESS,204500,205000,,NONE,false,
BK-TXN-100132,AGENT-002,"Motijheel, Dhaka",2024-07-26T16:15:12Z,cash_out,20000,SUCCESS,299500,319500,,NONE,false,
BK-TXN-100133,AGENT-002,"Motijheel, Dhaka",2024-07-26T18:15:49Z,cash_out,500,SUCCESS,319500,320000,,NONE,false,
BK-TXN-100134,AGENT-002,"Motijheel, Dhaka",2024-07-26T23:15:55Z,cash_out,1000,SUCCESS,320000,321000,,NONE,false,
BK-TXN-100135,AGENT-002,"Motijheel, Dhaka",2024-07-26T08:15:22Z,cash_in,500,SUCCESS,321000,320500,,NONE,false,
BK-TXN-100136,AGENT-002,"Motijheel, Dhaka",2024-07-26T09:00:04Z,cash_out,2000,SUCCESS,320500,322500,,NONE,false,
BK-TXN-100137,AGENT-003,"Dhanmondi, Dhaka",2024-07-26T18:15:18Z,cash_in,1500,SUCCESS,195500,194000,,NONE,false,
BK-TXN-100138,AGENT-003,"Dhanmondi, Dhaka",2024-07-26T20:00:33Z,cash_out,25000,SUCCESS,194000,219000,,NONE,false,
BK-TXN-100139,AGENT-004,"Mirpur, Dhaka",2024-07-26T11:15:59Z,cash_in,15000,SUCCESS,303000,288000,,NONE,false,
BK-TXN-100140,AGENT-004,"Mirpur, Dhaka",2024-07-26T16:45:45Z,cash_out,15000,SUCCESS,288000,303000,,NONE,false,
BK-TXN-100141,AGENT-005,"Sreepur, Gazipur",2024-07-26T11:15:58Z,cash_in,1000,SUCCESS,137000,136000,,NONE,false,
BK-TXN-100142,AGENT-005,"Sreepur, Gazipur",2024-07-26T21:30:09Z,cash_out,15000,SUCCESS,136000,151000,,NONE,false,
BK-TXN-100143,AGENT-006,"Sadar, Mymensingh",2024-07-26T10:30:35Z,cash_out,500,SUCCESS,81000,81500,,NONE,false,
BK-TXN-100144,AGENT-006,"Sadar, Mymensingh",2024-07-26T18:30:21Z,cash_in,1500,SUCCESS,81500,80000,,NONE,false,
BK-TXN-100145,AGENT-006,"Sadar, Mymensingh",2024-07-26T15:15:12Z,cash_out,25000,SUCCESS,80000,105000,,NONE,false,
BK-TXN-100146,AGENT-008,"Chowrasta, Gazipur",2024-07-26T20:45:46Z,cash_out,20000,SUCCESS,163000,183000,,NONE,false,
BK-TXN-100147,AGENT-008,"Chowrasta, Gazipur",2024-07-26T10:15:04Z,cash_in,25000,SUCCESS,183000,158000,,NONE,false,
BK-TXN-100148,AGENT-001,"Gulshan, Dhaka",2024-07-27T20:00:38Z,cash_in,10000,SUCCESS,205000,195000,,NONE,false,
BK-TXN-100149,AGENT-002,"Motijheel, Dhaka",2024-07-27T12:15:44Z,cash_out,15000,SUCCESS,322500,337500,,NONE,false,
BK-TXN-100150,AGENT-002,"Motijheel, Dhaka",2024-07-27T08:45:55Z,cash_in,2000,SUCCESS,337500,335500,,NONE,false,
BK-TXN-100151,AGENT-003,"Dhanmondi, Dhaka",2024-07-27T09:15:54Z,cash_in,10000,SUCCESS,219000,209000,,NONE,false,
BK-TXN-100152,AGENT-003,"Dhanmondi, Dhaka",2024-07-27T10:00:23Z,cash_in,15000,SUCCESS,209000,194000,,NONE,false,
BK-TXN-100153,AGENT-003,"Dhanmondi, Dhaka",2024-07-27T14:30:13Z,cash_in,2000,SUCCESS,194000,192000,,NONE,false,
BK-TXN-100154,AGENT-003,"Dhanmondi, Dhaka",2024-07-27T11:45:27Z,cash_in,25000,SUCCESS,192000,167000,,NONE,false,
BK-TXN-100155,AGENT-006,"Sadar, Mymensingh",2024-07-27T20:30:37Z,cash_out,25000,SUCCESS,105000,130000,,NONE,false,
BK-TXN-100156,AGENT-006,"Sadar, Mymensingh",2024-07-27T11:45:22Z,cash_out,3000,SUCCESS,130000,133000,,NONE,false,
BK-TXN-100157,AGENT-007,"Sadar, Tangail",2024-07-27T19:15:00Z,cash_out,500,SUCCESS,122000,122500,,NONE,false,
BK-TXN-100158,AGENT-008,"Chowrasta, Gazipur",2024-07-27T19:00:53Z,cash_out,500,SUCCESS,158000,158500,,NONE,false,
BK-TXN-100159,AGENT-008,"Chowrasta, Gazipur",2024-07-27T16:00:01Z,cash_in,25000,SUCCESS,158500,133500,,NONE,false,
BK-TXN-100160,AGENT-001,"Gulshan, Dhaka",2024-07-28T16:30:11Z,cash_out,25000,SUCCESS,195000,220000,,NONE,false,
BK-TXN-100161,AGENT-002,"Motijheel, Dhaka",2024-07-28T20:00:39Z,cash_in,10000,SUCCESS,335500,325500,,NONE,false,
BK-TXN-100162,AGENT-002,"Motijheel, Dhaka",2024-07-28T08:15:21Z,cash_in,2000,SUCCESS,325500,323500,,NONE,false,
BK-TXN-100163,AGENT-003,"Dhanmondi, Dhaka",2024-07-28T17:45:42Z,cash_in,15000,SUCCESS,167000,152000,,NONE,false,
BK-TXN-100164,AGENT-003,"Dhanmondi, Dhaka",2024-07-28T20:15:22Z,cash_out,25000,SUCCESS,152000,177000,,NONE,false,
BK-TXN-100165,AGENT-004,"Mirpur, Dhaka",2024-07-28T19:15:26Z,cash_in,8000,SUCCESS,303000,295000,,NONE,false,
BK-TXN-100166,AGENT-005,"Sreepur, Gazipur",2024-07-28T16:15:44Z,cash_out,1000,SUCCESS,151000,152000,,NONE,false,
BK-TXN-100167,AGENT-005,"Sreepur, Gazipur",2024-07-28T18:15:59Z,cash_out,2000,SUCCESS,152000,154000,,NONE,false,
BK-TXN-100168,AGENT-006,"Sadar, Mymensingh",2024-07-28T16:45:56Z,cash_out,5000,SUCCESS,133000,138000,,NONE,false,
BK-TXN-100169,AGENT-006,"Sadar, Mymensingh",2024-07-28T09:00:41Z,cash_out,500,SUCCESS,138000,138500,,NONE,false,
BK-TXN-100170,AGENT-008,"Chowrasta, Gazipur",2024-07-28T21:45:39Z,cash_out,1000,SUCCESS,133500,134500,,NONE,false,
BK-TXN-100171,AGENT-008,"Chowrasta, Gazipur",2024-07-28T09:30:15Z,cash_out,500,SUCCESS,134500,135000,,NONE,false,
BK-TXN-100172,AGENT-001,"Gulshan, Dhaka",2024-07-29T14:45:32Z,cash_in,15000,SUCCESS,220000,205000,,NONE,false,
BK-TXN-100173,AGENT-001,"Gulshan, Dhaka",2024-07-29T18:00:59Z,cash_in,1500,SUCCESS,205000,203500,,NONE,false,
BK-TXN-100174,AGENT-002,"Motijheel, Dhaka",2024-07-29T15:00:40Z,cash_out,1000,SUCCESS,323500,324500,,NONE,false,
BK-TXN-100175,AGENT-002,"Motijheel, Dhaka",2024-07-29T09:15:11Z,cash_in,1000,SUCCESS,324500,323500,,NONE,false,
BK-TXN-100176,AGENT-003,"Dhanmondi, Dhaka",2024-07-29T12:45:10Z,cash_out,20000,SUCCESS,177000,197000,,NONE,false,
BK-TXN-100177,AGENT-003,"Dhanmondi, Dhaka",2024-07-29T12:00:01Z,cash_out,1000,SUCCESS,197000,198000,,NONE,false,
BK-TXN-100178,AGENT-005,"Sreepur, Gazipur",2024-07-29T15:30:34Z,cash_out,25000,SUCCESS,154000,179000,,NONE,false,
BK-TXN-100179,AGENT-005,"Sreepur, Gazipur",2024-07-29T09:15:09Z,cash_out,8000,SUCCESS,179000,187000,,NONE,false,
BK-TXN-100180,AGENT-006,"Sadar, Mymensingh",2024-07-29T16:30:58Z,cash_out,2000,SUCCESS,138500,140500,,NONE,false,
BK-TXN-100181,AGENT-006,"Sadar, Mymensingh",2024-07-29T13:45:04Z,cash_in,10000,SUCCESS,140500,130500,,NONE,false,
BK-TXN-100182,AGENT-007,"Sadar, Tangail",2024-07-29T17:15:40Z,cash_in,3000,SUCCESS,122500,119500,,NONE,false,
BK-TXN-100183,AGENT-007,"Sadar, Tangail",2024-07-29T19:15:20Z,cash_out,10000,SUCCESS,119500,129500,,NONE,false,
BK-TXN-100184,AGENT-008,"Chowrasta, Gazipur",2024-07-29T19:15:50Z,cash_in,5000,SUCCESS,135000,130000,,NONE,false,
BK-TXN-100185,AGENT-001,"Gulshan, Dhaka",2024-07-30T17:30:29Z,cash_in,20000,SUCCESS,203500,183500,,NONE,false,
BK-TXN-100186,AGENT-002,"Motijheel, Dhaka",2024-07-30T13:30:19Z,cash_out,25000,SUCCESS,323500,348500,,NONE,false,
